ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,label
10133.4502,9318.121711,4450.467175,4060.840437,2314.206705,1103.269341,4739.836067,18098.97807,14152.757,11798.03139,7043.178564,4380.245909,2643.310505,1033.785405,3339.504439,36967.85032,2
11433.68002,8155.868814,4489.878968,4270.901742,2550.99348,1032.662166,4764.999976,17283.22351,11834.24156,10709.17518,6486.67678,4654.475978,2518.279467,980.6236321,2851.157908,37355.82079,2
9845.354518,7367.660469,4387.358676,4374.970105,2758.36983,1111.400618,5376.795804,20162.47366,12731.03698,12044.74837,6919.608993,4752.092424,1693.509265,1157.920487,2817.018063,45206.32196,2
10557.00922,8879.265313,4467.927091,4560.602201,2937.386198,1159.440795,6496.17655,20700.41618,12285.52398,10163.03585,5818.231729,4618.739791,1645.213904,1175.836841,2765.234971,47457.30888,2
9358.863396,9053.778195,4991.413319,4375.228961,2695.579049,1093.155576,6229.525406,21328.89593,11078.50664,10216.75717,6400.392816,4237.436658,1905.521094,1122.251703,2928.891443,44819.39521,2
10380.64563,10024.34418,5643.659051,4443.742619,2458.526388,803.0343101,4959.552421,16649.32497,9298.36587,7786.922227,5157.208835,3602.636722,2038.718582,814.9067679,2708.262738,28068.36468,2
13840.28922,10083.71058,6783.812399,4922.849953,3360.87381,1075.740179,4900.156461,14981.09623,11105.65522,10020.96993,6601.358423,3917.424419,2576.033534,900.38246,2426.49188,27752.56962,2
15028.08686,11647.87508,6118.227471,5538.458845,3135.202132,1223.011513,7041.068651,18831.75056,11929.26647,11171.21976,7785.604638,4430.729486,2460.254139,1084.812243,3144.835837,38830.31617,2
12267.85194,9966.849109,5470.173321,5328.829135,3120.282271,1331.779265,7004.709324,19078.80166,11564.07328,11270.23071,8030.336249,4493.366634,2201.37601,1128.599975,3377.8319,36615.3802,2
8720.597384,9354.9248,4092.455727,4744.171136,2563.838653,1337.797706,6611.959403,18563.60788,10002.47613,9586.713156,6545.453236,3860.186246,1850.947156,1029.398102,3476.447776,30629.52651,2
7685.693002,7838.038707,3837.607914,4231.769933,2768.685772,1164.451782,4348.962752,11529.88998,10308.31568,7723.990457,4492.33444,3192.497032,1606.130483,884.4820361,2571.446589,17816.08254,2
7361.063938,7237.718368,3576.467907,3637.438189,2648.513231,1084.601171,5555.30121,11192.68301,9430.816324,6762.008035,3573.621479,2528.136455,1616.912076,815.3499987,2544.794765,27718.40959,2
7960.915458,7147.094176,3966.228568,3813.368721,2406.917927,897.2551307,6559.591585,12645.3955,8896.872966,5969.945228,4130.74467,3245.934687,1815.818253,863.900133,2730.681808,40241.69136,2
8120.215108,8337.026577,4174.596183,3650.56306,2795.53937,1246.705159,7807.047955,13563.20449,8405.411114,6293.234828,4424.460422,3461.576579,1986.449887,948.0400954,3150.342783,42523.56433,2
9394.490572,9212.824946,4305.52793,4110.616356,3216.043662,1251.910022,6962.577618,13848.42107,10415.87271,7328.456318,5196.140125,4315.642718,2331.843193,1083.138455,2675.289379,33869.48257,2
6653.078557,5652.645229,5062.203956,5454.730631,3721.743399,888.6009027,7046.658678,17838.13031,12432.21557,9443.760471,6905.6817,4645.713445,2929.402947,1558.24024,3272.098291,40215.70425,2
5928.016482,6234.851705,4840.743053,5879.617865,3840.510087,892.6763917,3443.997479,11195.49294,13637.66377,9676.615229,5461.866873,4301.670199,2925.889277,1251.692752,2950.672455,29830.02696,2
7306.403672,5683.464667,4221.760836,5903.613216,3826.382425,913.8150126,3225.400855,9198.90934,13208.66986,7908.873463,5125.913211,4014.84065,3303.238768,1052.634419,2485.000307,29889.76128,2
7841.511298,5475.877225,3478.30837,5820.171773,2826.408492,896.1276568,3214.064529,9399.766377,13379.16452,7403.55354,4603.863754,3876.904727,3260.840867,860.9502528,2768.497115,33426.1204,2
7945.676767,4379.168492,3572.772244,5596.374742,4362.228945,1143.737001,3143.956761,10550.81328,11694.37039,9525.254784,4376.771183,3815.112507,3532.541986,1284.551838,2779.266249,32161.67272,2
6338.050899,4689.391411,3916.063479,5130.838762,4677.349196,1215.388401,3479.83689,9859.425566,11593.07728,9416.036193,3893.57783,3857.657586,3574.197739,1428.326889,2662.900416,24993.87559,2
5681.282261,5483.099081,3863.133274,4969.457605,5225.765937,1240.811685,3325.926542,10997.7114,10282.77501,9028.468861,3941.897743,3214.935199,2955.407895,1376.997148,2449.78987,21444.17215,2
6781.945345,6221.257273,3860.188524,4248.394981,4152.85019,1099.981829,3321.421793,8802.073075,10152.37067,6404.762394,4232.892979,2959.851506,2601.77794,912.2960962,2217.03474,16068.96985,2
5911.996901,6409.343193,3649.171662,3695.600859,4458.269359,1007.405314,3075.193639,10106.11727,9886.08447,7390.381607,4185.488112,2477.464752,2436.527307,856.5580089,2035.278232,20093.43733,2
7245.984666,6011.813643,3915.403902,2994.142968,3740.598849,998.0861745,3735.409289,7609.319136,9616.609693,7838.691456,3824.557533,2474.197826,2612.335419,949.4271016,2135.932636,19986.00776,2
7228.110595,5602.204035,3680.252812,3234.725678,4075.831306,867.9402176,3656.963827,8009.149843,9990.019642,7735.234777,3167.152959,2117.149097,2410.915969,1145.111787,1849.482541,26489.26516,2
8400.313182,6022.747662,3599.734999,3408.996362,4273.742763,915.9700642,3459.910526,7743.621016,10124.09505,8336.691829,5062.008587,2951.993577,2735.133845,1185.754468,2079.421976,25543.25607,2
6113.727809,5670.753986,2492.561488,2940.887195,3978.988141,852.1622413,2557.859996,7565.057551,8787.897177,7320.130958,4924.174555,2609.416429,2517.543679,947.3312161,1893.843707,21580.63088,2
5360.663064,6151.010572,2856.408802,2650.46769,3605.650155,987.7309915,2882.306843,8069.929296,9723.801272,7797.31863,5616.139467,3705.760283,2359.178868,963.2931137,2570.949993,17788.27188,2
5614.051896,5796.346482,3804.38441,3246.272568,3345.4962,1085.218828,3728.768535,11021.21867,11601.89549,8106.758494,4526.804669,3842.57214,2041.484079,838.9955839,2750.658546,24625.37255,2
7490.638046,5529.647463,4410.910872,3926.675994,3613.146441,1173.571155,3704.814824,11499.82156,12557.3784,7867.332577,5249.818055,4509.444354,2414.016219,1042.679114,2729.80268,29398.32964,2
7926.753589,5464.7122,4133.157911,3591.72689,3530.879672,1113.492291,3799.431757,10197.21682,12336.24089,9305.169333,4734.631428,4404.596511,2836.42951,1037.206973,2399.557898,29273.25419,2
7248.029462,4739.929624,2964.291468,3027.69973,2929.619409,959.2946425,3226.244298,6692.862119,9704.541406,8792.67612,4536.544238,3505.443597,2684.32063,1316.953774,1885.643304,21558.37647,2
5829.963814,4930.301836,2653.186203,3123.202147,2876.52879,978.8222947,3447.439865,7275.518113,9732.788021,9297.990377,4695.737425,3227.894955,2762.727161,1200.912892,1810.394356,18232.69001,2
4825.548932,4638.930834,2163.474484,3411.144523,2443.03924,805.3326468,2720.272514,7762.717181,9282.169182,7911.507757,4970.823917,2665.828269,2271.436006,1038.064003,1898.866285,15540.16838,2
4179.54593,5156.598665,2333.673212,3045.990229,2061.64278,820.0719257,2091.148277,7079.710545,10460.51272,6900.941152,5343.341888,2995.492609,2412.64941,713.6764213,1984.763461,24395.72307,2
5249.085652,5680.552523,3239.78488,3176.822227,3301.505634,791.0844774,2564.186836,8697.315192,11717.88141,6633.59074,5120.056697,3455.476274,2882.836235,774.0072931,2045.85977,26659.43587,2
5354.44476,5560.510918,4041.594565,3214.412707,3319.380722,842.6241504,2532.269397,8146.724442,12562.88253,8243.194159,5133.599702,3547.863913,3692.298147,889.1169159,1666.283004,29355.98136,2
7250.617588,6565.190173,4109.839388,3391.756302,3873.225382,796.6758293,2745.132033,7630.197975,12001.24027,8819.70457,3960.706231,2930.349822,3171.21555,871.7979901,1440.522367,17037.87514,2
7531.568389,7120.159379,3530.41411,3377.897516,3167.880084,729.3585766,1999.551807,5930.227732,11686.12271,10596.05972,4013.333916,2537.888067,2493.440754,766.1150719,1467.041133,15237.36551,2
8008.893583,7204.112658,3435.705741,3558.881654,3357.289227,756.995097,2492.031675,5810.310268,9839.999484,8266.365344,3306.278437,2106.229359,1559.80407,664.9076998,1503.938761,13341.37492,2
5890.130339,5493.578103,3104.273615,3221.912577,3256.708287,819.3790074,2240.699541,6936.913866,8567.331091,7767.494441,3576.729755,2503.849625,1789.226802,715.4427217,1759.583949,14192.69194,2
5406.586982,5147.763331,3277.390479,3007.068363,2738.459258,885.1122953,2408.162274,7056.822161,8480.860866,6351.931538,4265.438773,2773.478635,1779.676174,826.8997172,2188.867914,13565.65357,2
4998.61694,5468.043223,3198.465865,2581.870081,3432.790844,907.082224,2353.191333,8516.636032,9288.025612,6661.461579,5331.420985,3426.708952,1851.634636,780.4940049,2263.912994,12428.54872,2
6936.738637,6167.718192,3959.543437,2959.026415,3784.865143,932.0532618,2778.791472,9369.053178,11707.49725,8039.902162,6047.481923,3885.953962,1832.476657,838.1522929,2381.9509,14889.21307,2
7918.1449,6261.918862,4402.311483,2906.969169,4195.624075,908.554069,2580.692619,10335.45648,11476.43819,8205.467527,5194.243528,4125.927868,1871.056125,854.1932379,2357.395787,16838.89045,2
8931.806828,5252.413874,4404.043534,3213.626246,3934.257373,864.5922185,2241.166644,9624.103941,10556.04019,7494.753712,4198.563597,3334.585381,1831.010153,920.3709825,2122.735514,16335.92972,2
7416.143606,5118.707862,4061.264457,3264.203011,3974.757819,776.6472054,2467.844087,7922.216407,8864.158594,5827.830628,3588.060196,2739.855431,1750.103863,974.5212064,1789.254449,14106.05899,2
6052.146527,4913.526119,3420.825874,3400.269865,3525.212814,718.2779369,2708.690622,5942.036542,8981.095437,4935.657713,3223.951518,2253.644159,1594.742023,841.1369115,1339.083668,11711.6599,2
5391.65299,5457.581414,3381.07769,2947.441412,2933.985623,707.7768841,3143.662134,5733.051484,9201.256909,5468.343276,3454.934223,2512.174976,1660.681622,787.0415707,1399.26452,15441.21211,2
5990.127595,5155.183383,3191.49724,2674.70221,2200.542126,834.7575113,3064.120505,8486.386302,9970.728397,5947.260938,3640.200204,2383.062248,1790.70557,617.4373227,1611.127778,16475.53058,2
6749.414702,4779.878542,2969.55041,2556.166453,1920.428307,804.9179596,3336.165558,9316.066119,9220.731083,6710.139593,3563.145408,2417.810396,2001.100173,646.3727859,1642.335457,16289.15315,2
7531.473938,5255.983927,2964.404972,2685.079378,1956.911401,798.9813269,2867.646057,10430.01755,9250.148303,7278.770108,3905.030705,2994.119954,2128.044131,689.718589,2364.864271,16061.77445,2
8753.075308,6327.340759,2916.039165,3318.697413,2412.782294,694.8696697,2169.19453,9418.868698,8797.511517,8175.484799,3882.990543,3524.945223,2133.491291,742.9517323,2290.904509,17432.90312,2
8929.565622,6497.547828,3334.889698,3174.115328,2694.87566,693.5409548,2019.835344,8608.17347,8665.444066,7734.437328,3614.231834,3217.735838,1761.420889,709.5504023,2131.642977,20344.005,2
7077.825845,5772.677951,2784.530494,3162.062435,2597.744649,754.6600535,2314.575751,7169.243137,9341.099053,6624.217055,3970.652158,2850.053452,1935.510991,670.5513345,1649.029694,18289.35134,2
5908.20647,4569.861034,3497.89565,3142.525709,2263.411535,712.8698412,3176.428242,9225.530484,9897.584084,6815.4532,4281.198467,2887.87664,2247.009366,700.2388629,1610.345462,17527.21339,2
4622.343391,4368.530375,3147.897432,3024.790821,2194.480648,760.9238483,2616.156552,10635.87779,10167.41489,8653.305889,4511.575904,3036.092722,2337.509829,692.476572,1751.044729,14198.40922,2
5086.198319,4261.142649,3131.009517,2722.27053,2161.149846,777.9914449,2538.991782,10845.39271,8032.82533,9532.611377,4022.893179,2763.816709,1723.159815,669.9162051,1509.422827,12607.37716,2
3717.507964,4071.158315,2179.524488,2115.066149,1825.048518,795.2495953,2273.802192,8142.462051,5977.78532,7457.435907,3296.259791,2067.056829,1006.504773,548.9732691,1287.585192,9569.50767,2
3304.619778,3748.291476,1794.974459,2147.836708,1979.452968,749.165859,2995.194075,9275.560075,5940.279662,6447.10797,3720.949626,2190.604651,1130.848827,563.3474976,1500.581847,9762.879071,2
3900.859898,4060.162365,2104.813384,2543.077059,2175.147741,708.2880565,3234.048681,10210.21253,7776.842391,6185.768367,3354.154149,2115.99079,1423.449848,646.9803366,1752.219139,13387.81379,2
4984.902638,4182.610416,2242.469226,2618.937547,2699.59172,774.0511894,3013.192201,9424.511624,10354.94955,8164.023323,4157.913104,2804.940919,1997.313709,691.6530676,1870.479688,16125.54363,2
7854.514927,4581.426784,3498.514704,3095.234815,2867.888437,784.4829292,3221.004188,8912.549832,10807.37995,8325.71817,4581.565314,3259.264236,1999.783981,766.745715,1945.660628,17487.39154,2
7773.606001,4152.574521,3734.441692,3243.473715,3292.368451,896.7441722,3525.657398,10618.70682,12813.40141,9670.62977,5748.168511,4313.422738,2282.213222,710.7918315,2231.514476,19932.82285,2
8171.202297,6023.072273,4408.447424,3745.268539,3063.466298,819.988549,3702.551277,15435.19789,13112.48422,9871.296466,6123.32394,4456.798362,2481.199051,802.0545589,2513.901414,22710.69805,2
5968.537694,7104.201248,3429.72708,3523.425546,2992.758179,934.5602,3942.533956,15868.68904,12295.09793,10526.54936,5584.756188,3921.017391,3066.356457,735.2692903,2451.766937,29880.97948,2
5439.436174,8340.009494,3416.628682,3822.494591,2341.649407,779.6862647,3581.886727,13068.94751,14006.02216,10250.92073,5235.854,3407.9018,3005.689018,687.9298665,1841.566015,24698.64138,2
5368.543579,7583.510172,2676.485982,3488.136682,2846.359638,889.0354159,3736.106055,8721.714241,13406.64288,9351.425849,3994.550352,2824.243192,2960.222041,644.8053865,1705.420125,20266.89878,2
5488.023369,6129.693595,2523.164874,2994.613799,2695.224974,869.435222,2817.592211,6105.298593,13682.17737,8710.187865,3775.68922,2859.724844,2680.68363,701.8545865,1516.800902,12551.33811,2
5929.256169,5093.260706,2269.576988,2241.771199,2407.082422,862.8183072,2154.161394,7452.415644,11989.23267,9064.493307,4078.48963,2668.403292,3005.127308,844.941789,1982.399601,12759.41412,2
5972.269457,3993.03687,2337.750689,2064.332734,2461.509104,872.4578173,1812.466342,6843.233007,9977.896774,8721.532231,4240.456904,2685.186462,2596.014753,818.1067777,1756.859082,12714.18884,2
7610.84638,5001.539817,3279.51969,2711.9021,2580.348955,979.1441061,2827.668713,10623.87115,10787.19691,9581.484944,5360.933652,2935.266991,2450.527445,965.5074973,2196.514417,17309.40849,2
7167.000583,4443.982212,2997.969918,3146.422504,3181.430719,908.2763162,3170.053936,10090.55733,8409.001814,8080.088009,5275.212841,3196.969186,1819.34745,874.6405415,1832.432824,17699.87739,2
6320.489902,4380.08774,2871.188263,2911.673242,2493.19423,912.5716904,3544.307782,13010.31773,9687.14262,9605.620689,6775.732275,3667.75549,1909.676163,929.1043886,2409.660499,25604.65224,2
4097.201241,2950.828114,2415.929062,2301.989595,2314.706328,739.2852106,3112.794051,9783.912074,10954.01764,9429.375011,5722.568505,3475.495303,1713.557729,672.3853005,1835.77628,21938.07509,2
4341.640982,2756.363067,3081.16539,2125.959421,2467.472878,808.9504837,3334.51856,9994.083411,11601.17446,10033.57749,4960.539425,3188.562288,2351.695122,734.6895777,1784.632079,21670.88866,2
5261.614281,3158.203663,3636.503629,2573.552524,2732.286096,719.9747262,2995.317591,7703.194367,11032.36392,8347.531443,3552.975089,2829.057738,2068.22571,675.1444485,1256.970717,14923.07398,2
5281.382465,3623.682048,3122.293964,2765.745998,2813.380018,852.9258717,3697.758938,7657.385286,7888.965089,6913.129121,3558.113915,2792.6805,1976.524803,717.1912216,1272.604562,15578.81068,2
6312.549102,5105.153588,2791.135271,2854.363141,2632.619981,893.3906608,3890.252343,9359.980568,6415.01384,6455.885397,2949.21919,2379.871016,1370.606974,659.5221814,1420.959659,16182.40308,2
6734.975917,5149.766379,2246.409905,2663.093773,2731.554135,831.7312432,3766.644182,9350.09564,4898.826213,5489.485369,2761.125045,2275.470588,1502.334852,561.7188197,1321.789101,15234.71308,2
7772.086398,5085.735823,2331.014301,3636.838064,2776.255233,754.2449346,3093.508287,10877.2172,5591.003124,5400.051641,2792.362314,2153.177264,1599.661243,592.0226947,1581.215933,18609.58429,2
7739.740837,4707.69201,2928.047726,3918.406922,2620.521823,721.6539289,2691.287668,9426.724719,6809.038427,5710.124846,4060.906329,2809.62069,1552.908125,569.4683411,1953.535199,20685.55785,2
8353.230174,5247.04902,3434.299672,4900.526638,2496.01771,735.1140594,3204.157238,9532.721541,8859.194569,6437.21876,4239.137996,3120.278932,1629.133951,679.0970863,2003.878505,22386.25164,2
8475.701847,5668.290832,3797.366194,3965.533862,2145.861279,807.9659439,3156.530893,7897.945851,8666.435414,6452.446285,3971.354063,3173.786637,1582.431676,612.7238632,1782.100699,19388.85083,2
7093.25859,6185.730879,2850.609355,3552.796445,1898.447255,868.0013401,2966.055452,6860.747199,8283.766014,5883.015776,3446.338212,3174.079548,1896.866924,662.1237477,1167.426121,17349.17997,2
8011.464636,6653.199294,3024.589422,3224.194581,2123.335393,1016.349398,2873.163243,9103.471662,7940.869748,6539.345597,3895.153143,3535.775148,2015.303763,685.7951805,1592.05211,20332.99498,2
9972.851817,9121.366076,3436.128187,3935.009342,3020.447328,979.4870211,2954.521264,11915.15855,10540.56715,7936.974675,5091.680393,4577.643874,2464.41395,798.2543518,1977.47615,23480.69544,2
11878.49499,8377.250772,4734.48278,4166.382979,3272.385168,807.4145225,3116.041759,12669.52717,12031.10596,8231.135272,5667.436778,4313.409628,2498.583737,730.275071,2045.163697,22073.36068,2
9639.243089,7318.17771,4197.732412,3652.257627,3028.140748,571.9847941,2879.716214,11357.94353,11275.64727,6814.496841,4909.154397,3514.299118,2276.338636,733.3140676,1369.860214,16907.82697,2
8423.623284,5145.029078,3981.773902,3735.385401,2164.581606,500.8066079,2873.612905,11621.29026,8798.365149,5617.577895,4288.362008,2799.996935,1993.626104,732.8947838,972.8828987,14371.25637,2
10683.91992,5510.963588,4608.592659,4810.850387,3007.841316,556.5023976,2913.947945,13510.02954,9570.354499,5806.571704,4088.195545,2976.084073,1969.302372,789.0294892,1025.463681,14881.36943,2
11221.88222,5655.734779,5171.688899,4786.263115,2741.378874,734.3449563,3137.899108,13180.34923,9589.313796,5976.792593,4302.876903,3064.367548,1848.407365,727.3346284,1393.842634,15120.70469,2
9297.536149,5107.637071,4812.323289,4572.980403,2806.024851,682.6873142,2459.418191,11490.28882,9945.754039,5538.297782,3840.602841,3054.734194,1776.970744,685.6897983,1253.141465,11702.31433,2
6028.058954,5059.989061,3057.600387,3227.333788,1630.105518,695.4056818,2628.997868,9753.460168,7401.178465,5066.384321,3166.937524,2697.094186,1477.487224,615.3286191,1312.932173,13743.12824,2
4977.805752,4473.602398,2295.488037,2969.711116,1655.287729,514.7040267,1923.581788,8468.019912,6839.267956,4913.502189,2832.917794,2493.451989,1361.57226,555.4656446,1039.350467,12891.20683,2
6585.467049,4231.588781,2781.840929,2844.763104,1760.083272,490.4799634,2220.611898,8966.616418,6945.79574,4856.440584,3026.238085,2155.261972,1195.029582,501.3342723,1141.118422,16910.43985,2
6297.836661,3420.740161,3223.038237,3189.238099,1740.6678,482.0467347,1861.084045,7872.033474,7937.511564,5432.262705,3647.19471,2167.555551,1144.831394,456.2928107,1069.484102,15665.80172,2
8291.21666,4508.702209,3637.170131,3447.447621,1787.384369,545.1883872,2348.265277,9052.707235,9046.490119,5718.750972,4137.139618,2467.10331,1376.119875,522.4568572,1286.177506,18434.55443,2
7188.262178,4510.555018,3396.090475,3280.852445,2103.905178,555.8445985,2694.855008,8500.583453,8464.641065,6771.779465,3995.82809,2587.498757,1702.912637,534.7669111,1506.297639,16911.31183,2
8750.501479,5482.153806,3630.451558,3127.177608,2519.383423,688.8994423,3820.457958,9432.674885,8779.17656,7183.850602,3347.100478,2594.455902,2394.763855,672.0673491,1865.053981,18784.19793,2
7639.955834,4854.798332,3574.516183,3240.810595,3150.922443,747.0786408,3921.963826,7884.466896,9120.596028,10180.71471,3040.93544,2762.77203,2609.971088,827.0685022,2100.551515,16804.90299,2
7789.048838,5628.279802,3385.219128,3098.327261,2931.909174,751.7135167,4360.610667,7210.68008,10078.24965,9203.507342,2996.922818,3049.311811,2845.209647,906.9979783,2319.619823,16977.80393,2
6103.584239,5251.406851,3041.343598,3569.659987,2822.112876,802.9686496,4558.745437,9484.619811,8916.717579,9634.266773,3976.418306,3043.071958,2353.652242,975.8599438,2219.869035,16736.48669,2
7095.951015,6540.766218,3487.442627,3611.588738,2435.267988,893.1141009,5492.347777,10609.64435,8841.435495,7151.446092,4168.519507,3114.526236,2150.026422,766.0546515,2069.94133,20249.28708,2
8253.470926,6928.777848,3907.074456,3707.248778,2417.671656,986.4342095,5021.640008,10258.09392,9069.032062,8219.650435,4636.030935,3342.043,1827.19824,777.3911947,1759.420998,18241.7589,2
10398.84251,6715.330743,4341.164902,3739.446101,2348.475917,852.8640385,3631.717635,7169.754587,11699.12259,7336.227897,4340.50185,3533.525666,1989.709236,978.9748405,1714.821453,20418.92088,2
9007.124761,5152.091356,3844.091508,3554.415318,2736.649929,832.1283881,3390.247455,6122.846832,11874.47243,7576.650034,4787.514879,3405.004038,1931.922436,1139.683586,1603.828553,19098.92517,2
8457.080237,5225.934423,3553.344138,3514.748078,2693.455782,849.0115894,3111.687782,6023.637585,11115.52589,7204.434756,4353.1932,2628.33409,2332.634155,1069.014282,1750.167689,22198.78642,2
6307.93403,5121.501345,2949.006696,3014.164511,2773.844343,820.6845054,3605.365656,6148.631457,8324.796795,7495.702426,3756.99514,2915.823071,2315.874203,738.3184612,1665.627086,18379.56494,2
6306.828546,5290.944078,3046.534821,3341.773868,2441.161627,823.8907794,2932.764849,5631.637529,10007.71691,8169.35218,3431.022242,3290.049011,2841.832381,844.1737634,1775.922341,15796.81032,2
6410.270734,4833.76174,3259.307148,3665.01234,2451.015675,861.9871295,2911.200688,5586.442793,11119.96465,8877.156994,3971.931538,3507.679095,2791.481938,821.6597212,1948.922145,14271.24819,2
6329.673154,6482.105922,3422.896562,4197.782368,2727.295088,908.6646993,2746.637127,5281.142018,11865.72612,8420.774273,4509.486558,3378.476178,2838.890141,835.1635961,1921.770614,15586.30292,2
7718.10133,5719.562858,4348.708996,7894.368974,4265.284508,1372.942181,7534.660761,21970.9057,12551.72851,8630.476898,8656.669576,7389.182028,3384.47709,1671.397453,3513.051681,51126.18541,2
7497.44231,5816.699018,4333.203033,6135.443255,3492.8457,1257.577469,7483.062256,20847.90796,13378.28155,7869.50264,8407.104812,6374.020711,3347.425576,1481.402331,3565.073529,49352.27497,2
7820.220277,6623.991093,4396.655044,5910.313377,4101.255293,1461.553457,6893.400653,18331.74825,15849.41461,9003.857481,8455.157578,6630.509314,3516.429849,1294.588658,3683.23801,40644.93905,2
6074.935041,6857.671472,3789.030226,4470.20187,3154.814042,1297.019665,6859.028554,16455.17657,11722.78831,8283.43631,4961.242199,4703.545123,2813.988546,1258.171978,3298.197477,41193.33787,2
7067.837766,7560.005675,3620.260532,4401.387879,3119.727331,1357.67543,6283.418374,15721.82619,12920.94615,8636.061608,5536.157016,4572.053604,2535.694309,1197.953542,2959.97738,41195.10982,2
7979.711445,7266.771441,3532.077477,4667.725134,2287.998961,985.4443043,5042.747322,14478.18591,11421.89535,7881.04967,5583.84389,5143.475118,2568.201679,1288.465162,2906.26857,36072.52812,2
8309.482575,7903.589565,3110.487777,3899.836021,1956.723159,967.3844772,4529.218577,12416.83396,11646.31896,7848.259278,5890.459407,4908.927836,2558.123009,1196.960467,2785.665255,28006.68657,2
7876.79978,6402.475376,2813.437642,4208.409171,1853.075792,789.5066667,5137.341258,10939.09032,10797.50902,7077.554011,5345.579757,4861.009006,2742.742606,1346.686001,2927.837252,25489.71791,2
7012.422227,7084.579863,2488.129062,3506.974569,2000.572977,907.3085739,5570.055141,9632.878991,10778.99191,7652.990986,5189.821445,3387.870483,2584.913357,1253.306497,2987.919683,33490.61238,2
6446.962773,6217.766303,2827.517012,3943.944321,2307.554486,963.395826,4945.701744,10782.60079,12518.74207,7687.884161,6322.854209,3569.219215,2573.202983,1046.817436,2990.727909,35494.23257,2
6775.419158,6105.074622,3319.456739,3856.371338,2053.889194,818.0706033,4044.97399,10611.13825,13180.88416,7314.37801,6844.073433,3925.091161,3004.888257,912.2209493,2941.109493,34950.1904,2
7733.323272,5979.227154,4162.662544,4258.133634,2336.410895,829.4586765,3680.960031,11779.5176,12452.14193,6365.664977,6847.002742,4512.67843,3195.341424,786.7341022,2666.133106,32988.93347,2
8942.253033,7959.991346,4267.990361,4469.97335,3044.410639,978.4349256,4755.741943,13035.52203,13187.88207,7069.434096,5405.341845,4219.107047,3357.613978,818.0971414,2963.778222,33195.38363,2
9067.731191,8126.798367,4700.594603,4048.78729,3463.513238,1081.818389,6434.977473,17005.73837,11573.39285,7050.979607,4423.039586,3725.023112,2866.62851,952.8824322,2964.424575,35072.24972,2
8829.696281,7571.038408,4268.862242,4034.212686,3523.627902,1192.062129,7092.333934,17021.47299,11763.17779,7441.757305,3770.774381,3469.035357,2680.258579,1111.644833,2891.247228,37530.54731,2
8839.387166,6657.603731,4388.135423,3879.739746,3750.687699,1089.06061,5582.710234,15211.66763,12810.59459,8753.135133,3883.525428,2923.918479,2687.812627,1552.893318,2409.705373,30172.39418,2
8791.0776,7649.996013,4100.85751,3782.699693,3652.346057,1068.159572,4263.426293,14255.29113,12711.61505,9878.448067,3607.520194,2852.316599,2356.607181,1661.603092,2743.196693,30111.93466,2
8472.09351,8370.259409,4626.450028,4423.621734,4944.898051,1069.222302,4158.015176,14714.07642,15859.24326,9849.218276,3815.732622,2985.768642,2444.980716,1717.492204,3267.479535,24153.07694,2
7972.557128,8105.851838,4495.148216,4590.407274,4589.097833,1028.193435,4326.288414,13486.80579,13482.89111,8108.662618,3663.27262,3586.587504,2294.262688,1286.078949,3202.694708,27239.14868,2
8509.808209,7503.542686,4069.950489,4908.620224,4804.697115,1017.660627,5097.485129,14224.13914,15474.928,7994.221366,5068.53565,4237.270127,2777.925362,1037.439978,3110.484707,32732.35804,2
8687.363966,7329.827961,3580.948249,4124.452793,3594.566053,1056.883428,6319.250248,14921.88058,15247.88634,8207.468867,6220.648338,4675.362281,3076.382696,1020.011891,2816.899955,36922.26991,2
9323.947317,7378.179263,3478.313716,3875.141802,4170.960917,1030.065612,6779.382623,15557.59901,15055.14204,7277.2075,6251.643557,4654.135682,3394.239157,1148.76001,2905.682873,35247.53275,2
7527.478669,7479.506418,3630.698339,3131.370779,4018.288934,969.0272405,7350.886058,13347.87321,13663.37352,6548.596919,4999.898812,3842.631336,3041.661109,1406.95507,2730.594984,29612.80641,2
6189.286504,6598.619345,3359.789278,3213.499531,3997.693463,949.4869843,6668.017015,12045.02381,11271.06006,6010.84061,4564.913493,3668.053882,2505.734279,1370.104344,2650.994616,25592.49163,2
5324.888325,6772.934799,3649.205387,3778.297898,2484.225828,765.428764,6120.018576,11522.85882,10412.27392,6398.778667,4695.971551,3667.651091,2149.507086,1289.885147,2581.199234,25882.30547,2
4340.984022,6545.418135,3237.237393,3912.234864,2019.122657,691.2746747,4546.752118,10826.12282,10235.74991,6818.938728,5085.324253,3706.137536,2006.685842,994.1912994,2462.299445,20116.87253,2
5879.80492,6970.808501,3427.44407,3111.405173,1947.388985,546.6039296,2742.02287,9058.45005,9448.361934,7703.534217,5205.582296,3612.890173,2172.522992,1049.309201,2552.248917,18228.31968,2
5798.26437,5979.678015,3195.997846,2577.840527,2265.448211,776.2456867,3110.357359,9546.766016,8498.482422,7627.651108,4720.953385,3040.014111,1877.438083,976.7717491,2336.059961,18170.22038,2
7772.947139,5860.231378,3515.914381,2462.719577,2275.725042,773.7703074,2911.335085,7107.978612,7392.111631,6687.0801,4217.61414,2977.05346,1879.573338,1000.367455,2105.031444,19099.79357,2
